amenity_id:ID(Amenity),name:string,category:string,latitude:float,longitude:float,street:string,address:string,operator:string,:LABEL
way/589929838,Chợ Hiệp Bình Chánh,market,10.8308263,106.7290708,Đường số 3,"Đường số 3, Thủ Đức, Phường Hiệp Bình Chánh",,Amenity;Market
way/589983868,Siêu thị Điện máy XANH,supermarket,10.8313374,106.7137372,Quốc lộ 13,"137, Quốc lộ 13, Thành phố Thủ Đức, Phường Hiệp Bình Chánh",,Amenity;Supermarket
way/590218027,Chợ Bình Triệu,market,10.8300415,106.7146752,Đường Số 6,,,Amenity;Market
way/59339647,Co.opmart - Nguyễn Đình Chiểu,supermarket,10.7814536,106.6921613,Nguyễn Ðình Chiểu,"168, Nguyễn Ðình Chiểu, Ho Chi Minh City",,Amenity;Supermarket
way/593694877,Trường Tiểu học Sơn Cang,school,10.80851,106.6461123,Hẻm 28 Văn Chung,,,Amenity;School
way/597466819,Chợ Văn Thánh,market,10.8018459,106.7208087,Hẻm 152 Nguyễn Văn Thương,"Hẻm 152 Nguyễn Văn Thương, Quận Bình Thạnh, Ho Chi Minh City",,Amenity;Market
way/597466820,Trường Trung học cơ sở Đống Đa,school,10.8047761,106.7179223,Võ Oanh,"46, Võ Oanh",,Amenity;School
way/597466821,Trường Trung học phổ thông Gia Định,school,10.8046814,106.7186359,Võ Oanh,"44, Võ Oanh",,Amenity;School
way/597712885,Trướng Tiểu học Tân Kiên,school,10.7138132,106.5893233,,"Bình Chánh, Hồ Chí Minh",,Amenity;School
way/597712893,Trường Tiểu học Phong Phú 2,school,10.6914092,106.6463317,Đường Số 9,"Bình Chánh, Hồ Chí Minh",,Amenity;School
way/59783927,Chợ Phú Nhuận,market,10.7939272,106.6827315,Cao Thắng,,,Amenity;Market
way/60118191,CO.OP Mart Nguyễn Kiệm,supermarket,10.808729,106.6781079,Nguyễn Kiệm,"571-573, Nguyễn Kiệm, Phú Nhuận",,Amenity;Supermarket
way/60431691,Chợ Nguyễn Đình Chiểu,market,10.8046364,106.6800049,Lê Tự Tài,"Lê Tự Tài, Phú Nhuận",,Amenity;Market
way/604998671,Trường Tiểu học Tạ Uyên,school,10.8921897,106.8306631,Đường số 7,,,Amenity;School
way/605281189,Trường Tiểu học Long Bình,school,10.8517192,106.8361161,,,,Amenity;School
way/605281190,Trường Trung học phổ thông Nguyễn Văn Tăng,school,10.8516765,106.8377469,,,,Amenity;School
way/605281197,Phân hiệu Học viện Thanh thiếu niên Việt Nam tại Thành phố Hồ Chí Minh,college_university,10.8631668,106.812483,,,,Amenity;CollegeUniversity
way/605281204,Bệnh viện Ung bướu cơ sở 2,hospital,10.8702234,106.8093249,Đường Số 400,"Đường Số 400, Quận 9",,Amenity;Hospital
way/605774020,SALA Shopping Mall Thiso mall,mall,10.7720547,106.7219492,Mai Chí Thọ,"10 Đ, Mai Chí Thọ, Quận 2, Thành phố Hồ Chí Minh",,Amenity;Mall
way/606405879,Chợ Đông Thành,market,10.9275074,106.7608264,Đường Nguyễn Thị Minh Khai,,,Amenity;Market
way/606405900,Truường Tiểu học Tân Đông Hiệp,school,10.9189923,106.7688811,Lê Hồng Phong,,,Amenity;School
way/607050052,Chợ Thống Nhất,market,10.9084902,106.7523532,Phan Đăng Lưu,,,Amenity;Market
way/607050053,Trường Cao đẳng Đường sắt - Phân hiệu phía Nam,college_university,10.9070122,106.7506246,Lý Thường Kiệt,"7, Lý Thường Kiệt",,Amenity;CollegeUniversity
way/607050054,Công viên Tượng đài Xe lửa Dĩ An,park,10.9074435,106.7485895,,,,Amenity;Park
way/607720746,Trường Tiểu học Dĩ An C,school,10.9075152,106.7537152,,,,Amenity;School
way/607720747,Trường Cao đẳng nghề Việt Nam - Singapore (cơ sở 3),college_university,10.9051593,106.7521299,,,,Amenity;CollegeUniversity
way/607720756,Chợ Xóm Mới,market,10.9036963,106.7509472,,,,Amenity;Market
way/608345309,Trường Trung học cơ sở Long Trường,school,10.8015886,106.8111976,,,,Amenity;School
way/610240418,Công viên Tầm Vu,park,10.8166626,106.7152866,Tầm Vu,,,Amenity;Park
way/612890930,Địa đạo Phú Thọ Hòa,park,10.783678,106.6309697,Phú Thọ Hòa,,,Amenity;Park
way/617580819,Bãi Cỏ - Trần Nhân Tôn,park,10.7620131,106.6750724,Trần Nhân Tôn,,,Amenity;Park
way/618460792,Chợ An Hội,market,10.8417385,106.644638,Hẻm 1084 Quang Trung,,,Amenity;Market
way/627180296,Trường Trung học phổ thông Lê Trọng Tấn,school,10.8069964,106.6178461,Đường D2,"5, Đường D2",,Amenity;School
way/627779293,Chợ Tân Phước Khánh,supermarket,11.0044913,106.7199918,,,,Amenity;Supermarket
way/627779310,Chợ Mỹ Phước II,market,11.1301967,106.6131641,,,,Amenity;Market
way/627779327,Bệnh viện Đa khoa Mỹ Phước,hospital,11.1415843,106.6070629,,,Tổng Công ty Becamex IDC,Amenity;Hospital
way/627779337,Trường Trung học phổ thông Bến Cát,school,11.1533032,106.6092521,,,,Amenity;School
way/627779338,Trường Trung học cơ sở Lê Quý Đôn,school,11.150646,106.5988746,,,,Amenity;School
way/638537793,Công viên Dương Đình Nghệ,park,10.7625006,106.6499735,Dương Đình Nghệ,"2, Dương Đình Nghệ, Quận 11",,Amenity;Park
way/641389089,Anh Văn Hội Việt Mỹ VUS,school,10.8328707,106.6212628,Trường Chinh,"187, Trường Chinh, Ho Chi Minh",,Amenity;School
way/653733513,Trường Trung học cơ sở Nguyễn Viết Xuân,school,10.9862007,106.6711266,Nguyễn Văn Lên,,,Amenity;School
way/653733528,Công viên KDC Hiệp Thành 3,park,11.0039061,106.6676679,,,,Amenity;Park
way/669633561,Chợ Tân Hưng (Chợ Ông Địa),market,10.7791176,106.6526593,Hẻm 373 Lý Thường Kiệt,"373/95, Hẻm 373 Lý Thường Kiệt, Tân Bình, Ho Chi Minh City",,Amenity;Market
way/672383346,Công viên Hoàng Xuân Hãn,park,10.3915253,107.1215175,Bùi Kỷ,,,Amenity;Park
way/675640312,Chợ Trần Văn Quang,market,10.7786509,106.6469544,Hẻm 77 Trần Văn Quang,"Hẻm 77 Trần Văn Quang, Tân Bình",,Amenity;Market
way/675751079,The parkland,park,10.8762356,106.6291897,Đường N4 (Hoa Cúc),,,Amenity;Park
way/675751080,Công Viên Trúc Lâm,park,10.8751241,106.6299967,Đường N3 (Hoa Sen),,,Amenity;Park
way/675758898,Trường Trung học cơ sở Võ Văn Tần - CS1,school,10.7893889,106.646869,Hẻm 101 Phạm Phú Thứ,,,Amenity;School
way/675758920,Chợ Bình Trị Đông B,market,10.738334,106.6051369,Đường số 7,Bình Tân,,Amenity;Market
way/682199563,Trung Tâm Giáo Dục Trẻ Khuyết Tật Quận 4,school,10.7558678,106.6936525,Đường Nguyễn Khoái,"91, Đường Nguyễn Khoái",,Amenity;School
way/682250553,Chợ Long Kiểng,market,10.7530496,106.7052273,Tôn Thất Thuyết,,,Amenity;Market
way/682250581,Bệnh viện Phước An,hospital,10.7532099,106.7000398,Tôn Thất Thuyết,,,Amenity;Hospital
way/682412593,Trường Tiểu học Bán trú Đống Đa,school,10.7537416,106.7058482,Tôn Đản,,,Amenity;School
way/683910643,Trường Tiểu học Bến Cảng,school,10.7609591,106.7098115,Hẻm 469/100 Đoàn Văn Bơ,,,Amenity;School
way/683910656,Trường Tiểu học Xóm Chiếu,school,10.7617209,106.7081173,Hẻm 214 Nguyễn Tất Thành,,,Amenity;School
way/683910660,Công viên Phường 12,park,10.7641778,106.7042811,Lê Quốc Hưng,,,Amenity;Park
way/686792754,Centre Mall Phạm Hùng,mall,10.7335931,106.6745624,Phạm Hùng,"C6/27, Phạm Hùng, Bình Chánh",,Amenity;Mall
way/688626728,Bệnh viện Đa khoa Vũng Tàu,hospital,10.3919211,107.1303597,,,,Amenity;Hospital
way/689167876,Chợ Bình Đông,market,10.7385187,106.6431372,Đường Bình Đông,,,Amenity;Market
way/692141954,SatraFoods,supermarket,10.7827977,106.7586103,Đường Nguyễn Thị Đinh,"312, Đường Nguyễn Thị Đinh, TP. Thủ Đức, TP. Hồ Chí Minh",,Amenity;Supermarket
way/692145121,Công viên Ngã Ba An Phú,park,10.7916261,106.7525171,Đường Song Hành Cao Tốc,,,Amenity;Park
way/692147361,Trường tiểu học Giồng Ông Tố,school,10.7854643,106.7608644,Đường số 6,"159, Đường số 6, Quận 2, TP. Hồ Chí MInh",,Amenity;School
way/693649725,Chợ Cây Xoài,market,10.7774416,106.7664433,Đường số 12,,,Amenity;Market
way/694928279,Chợ Phú Lợi,market,10.7239423,106.63546,Phạm Thế Hiển,"2670, Phạm Thế Hiển",,Amenity;Market
way/695895029,Vườn hoa Tượng đài Bác Hồ,park,10.7759898,106.701583,Nguyễn Huệ,,,Amenity;Park
way/701756977,Công Viên Lô N Chung Cư Bình Khánh,park,10.7888944,106.7443047,Đường Số 6,,,Amenity;Park
way/701756978,Công viên chung cư Bình Khánh,park,10.7873065,106.7416962,,"Thủ Đức, Phường An Phú",,Amenity;Park
way/712570087,Trường Tiểu học Phan Huy Ích,school,10.8305726,106.6324769,Đường Phan Huy Ích,"139, Đường Phan Huy Ích, Tân Bình",,Amenity;School
way/712570094,Trường Tiểu Học Phan Huy Ích,school,10.8305116,106.6326402,Phan Huy Ích,,,Amenity;School
way/715000260,Công viên Nguyễn Sỹ Sách,park,10.8211038,106.6370041,Nguyễn Sỹ Sách,"Nguyễn Sỹ Sách, Tân Bình",,Amenity;Park
way/715531292,Chợ Phú Thọ,market,10.7634268,106.6532571,Hẻm 30 Tuệ Tĩnh,,,Amenity;Market
way/719423234,Trường Tiểu Học Lê Văn Thọ,school,10.8525524,106.6597467,Đường Lê Đức Thọ,"1115, Đường Lê Đức Thọ, Gò Vấp",,Amenity;School
way/722589716,Trường Trung học cơ sở Nguyễn Thị Thập,school,10.737744,106.7123882,Đường Số 28,,,Amenity;School
way/722916691,Chợ Bàn Cờ,market,10.768574,106.6804115,Nguyễn Ðình Chiểu,"Nguyễn Ðình Chiểu, Quận 3",,Amenity;Market
way/723041514,Trung Tâm Thương Mại Estella,mall,10.8017598,106.7485681,,,,Amenity;Mall
way/723912448,Cantavil Mall,mall,10.8014554,106.7469576,,,,Amenity;Mall
way/724654960,Công viên dạ cầu Sài Gòn,park,10.7999321,106.731014,Cầu Sài Gòn,,,Amenity;Park
way/724836443,Công viên tượng đài Quang Trung,park,10.889914,106.8006107,19 Tháng 5,,,Amenity;Park
way/724934204,Trường Đại học Nguyễn Tất Thành (cơ sở Thành phố Thủ Đức),college_university,10.8379239,106.8096846,,,,Amenity;CollegeUniversity
way/727358726,Vườn hoa Trường Kiểm sát,park,10.8477773,106.7932517,Đường 449,,,Amenity;Park
way/737440143,Trường Đại học Kiến trúc Thành phố Hồ Chí Minh - Cơ sở Thủ Đức,college_university,10.8420854,106.7645056,Đặng Văn Bi,"48, Đặng Văn Bi",,Amenity;CollegeUniversity
way/737793388,Cantavil Park,park,10.7998559,106.7472719,Đường Số 29,,,Amenity;Park
way/739078469,Khu du lịch Gió Biển,park,10.471116,107.4288466,,,,Amenity;Park
way/739799908,Trường Trung học cơ sở Phước Thuận,school,10.5129459,107.4024342,,,,Amenity;School
way/743778511,Trường Trung học cơ sở Nguyễn Văn Linh,school,10.3610088,107.0889899,Trương Công Định,"460, Trương Công Định",,Amenity;School
way/743778551,Đài liệt sĩ,park,10.3489604,107.0927903,,,,Amenity;Park
way/750511344,Co.opmart Rạch Miễu,supermarket,10.7988967,106.6891584,Hoa Sứ,"48, Hoa Sứ, Phú Nhuận, Ho Chi Minh City",,Amenity;Supermarket
way/750565570,Trường Tiểu học Thạnh Mỹ Tây,school,10.7899733,106.7093021,Phạm Viết Chánh,"10, Phạm Viết Chánh, Bình Thạnh",,Amenity;School
way/756879229,Công viên Âu Lạc,park,10.7647893,106.6808399,Trần Phú,,,Amenity;Park
way/761235174,Trường Đại học Bà Rịa-Vũng Tàu - cơ sở 3,college_university,10.3927814,107.1170446,Bình Giã,"951, Bình Giã",,Amenity;CollegeUniversity
way/763325649,Chợ Tương Bình Hiệp,market,11.0054197,106.6306613,Lê Văn Tách,,,Amenity;Market
way/780121232,Công viên Thống Nhất,park,10.8450534,106.7691157,Thống Nhất,,,Amenity;Park
way/786411438,Trường Trung học phổ thông Giồng Ông Tố,school,10.7860545,106.7554195,Nguyễn Thị Định,"10, Nguyễn Thị Định",,Amenity;School
way/786450808,Trường Đại học Bà Rịa-Vũng Tàu - cơ sở 2,college_university,10.3640787,107.0837268,Trương Văn Bang,"1, Trương Văn Bang",,Amenity;CollegeUniversity
way/788350300,Trường Tiểu học Song ngữ Vũng Tàu,school,10.3681647,107.0896776,Lương Thế Vinh,,,Amenity;School
way/788721493,KDL San Hô Xanh,park,10.338682,107.0924554,Thùy Vân,,,Amenity;Park
way/788929861,Chợ Phước Thành,market,10.4127279,107.1376714,,,,Amenity;Market
way/789163974,Trường Tiểu học Lương Thế Vinh,school,10.7741636,106.7581307,Trương Văn Bang,"213, Trương Văn Bang",,Amenity;School
way/790384308,Chợ Phường 9,market,10.3729378,107.0862756,,,,Amenity;Market
way/790787185,Công viên Thuỷ Giang,park,10.395808,107.1066797,Trương Hán Siêu,,,Amenity;Park
way/790787255,Chợ Thắng Nhất,market,10.3917077,107.1015138,Hẻm 66 Ba Mươi Tháng Tư,,,Amenity;Market
way/796360471,Chợ Phú Định,market,10.7198025,106.6232129,,,,Amenity;Market
way/796758309,Công viên phường Linh Chiểu,park,10.8550938,106.7636694,Đường Số 23,,,Amenity;Park
way/799110618,Công viên Moonlight,park,10.844981,106.7633984,,,,Amenity;Park
way/799178085,Xường công nghệ cao,supermarket,10.855852,106.6966307,An Phú Đông 10,"16/3 KP4, An Phú Đông 10, Phường An Phú Đông",,Amenity;Supermarket
way/801710776,Trường Trung học cơ sở và Trung học phổ thông Trần Đại Nghĩa,school,10.7793284,106.7012577,Lý Tự Trọng,"20, Lý Tự Trọng",,Amenity;School
way/801710837,Công viên Lam Sơn,park,10.7759655,106.7025528,Lê Lợi,,,Amenity;Park
way/802125674,Trung tâm mua sắm Saigon Centre,mall,10.7729521,106.7006604,,,,Amenity;Mall
way/804047551,Trường Tiểu Học Hoà Bình,school,10.7715381,106.7028227,Tôn Thất Ðạm,"77, Tôn Thất Ðạm",,Amenity;School
way/806359776,Trường Tiểu học Nguyễn Huệ 3,school,10.755154,106.6989445,,,,Amenity;School
way/806654929,Chợ Bình Trưng,market,10.7889551,106.7556147,Đường Nguyễn Duy Trinh,Đường Nguyễn Duy Trinh,,Amenity;Market
way/806860787,Chợ Dân Sinh,mall,10.7665431,106.6981651,Yersin,,,Amenity;Mall
way/806928814,Công viên đường số 9,park,10.856979,106.7683715,,,,Amenity;Park
way/807062681,Trường Trung học cơ sở Minh Đức,school,10.7663405,106.6957688,,,,Amenity;School
way/807577739,Đại học Văn Lang,college_university,10.7628184,106.6932824,Nguyễn Khắc Nhu,"45, Nguyễn Khắc Nhu",,Amenity;CollegeUniversity
way/807577744,Trường Trung học phổ thông Lương Thế Vinh,school,10.763297,106.6938167,,,,Amenity;School
way/809399808,Công viên Thanh niên,park,10.8484247,106.7879937,,,,Amenity;Park
way/813563184,Công Viên VMT,park,11.4099289,106.6149585,Đường 2 Tháng 4,,Xã hội,Amenity;Park
way/815719908,Isuzu sidewalk park,park,10.8389516,106.6480129,Đường Quang Trung,"Đường Quang Trung, Gò Vấp district, Phường 8",,Amenity;Park
way/815719910,Mercedes Sidewalk park,park,10.8370354,106.6556523,Đường Quang Trung,"Đường Quang Trung, Phường 8",,Amenity;Park
way/821391269,Công viên Phú Đông Citizen,park,10.8665902,106.755497,Trịnh Phong Đáng,"1, Trịnh Phong Đáng, Dĩ An",,Amenity;Park
way/826183551,Chợ Chí Hòa,market,10.782554,106.6713098,,,,Amenity;Market
way/828946371,Trường Trung học cơ sở Lương Thế Vinh,school,10.7848771,106.6691032,Hẻm 472 Cách Mạng Tháng 8,,,Amenity;School
way/833733606,Công viên An Hải,park,10.3807038,107.1147064,,,,Amenity;Park
way/843094659,Công viên Tân Cảng,park,10.7984338,106.7210053,Điện Biên Phủ,,,Amenity;Park
way/845522929,Công viên ao Sen,park,10.7647526,106.7609694,Đường Số 96 - TML,,,Amenity;Park
way/854573843,Trường Tiểu Học Lương Thế Vinh,school,10.6981187,106.5859985,Dương Đình Cúc,"D9/13D, Dương Đình Cúc, Bình Chánh",,Amenity;School
way/854573854,Trường Tiểu học Nguyễn Đình Chiểu,school,10.8032422,106.6980207,Đường Lê Quang Định,"1, Đường Lê Quang Định, Quan Binh Thanh, Thành phố Hồ Chí Minh",,Amenity;School
way/854573856,Trường Trung học phổ thông Võ Thị Sáu,school,10.7979493,106.6957271,Lê Văn Duyệt,"95, Lê Văn Duyệt, Bình Thạnh",,Amenity;School
way/854573862,Bệnh viện Ung bướu,hospital,10.8051582,106.6956218,Nguyễn Huy Lượng,"47, Nguyễn Huy Lượng, Bình Thạnh",,Amenity;Hospital
way/854573869,Trường Tiểu Học Đông Ba,school,10.8034146,106.6868269,Phan Đăng Lưu,"99, Phan Đăng Lưu, Quận Phú Nhuận",,Amenity;School
way/854581933,Trường Trung học cơ sở Nguyễn Văn Tố,school,10.7766535,106.6608284,Đường Tam Đảo,Đường Tam Đảo,,Amenity;School
way/856455229,Trường Tiểu học Lê Công Phép,school,10.7376635,106.6212706,Đường số 1,"Đường số 1, Bình Tân",,Amenity;School
way/875447302,Siêu thị 621,supermarket,10.8738103,106.808081,Đường Tân Lập,,,Amenity;Supermarket
way/879519246,Phố đi bộ đêm Kỳ đài Quang Trung,park,10.7642929,106.6629989,Đường Nguyễn Lâm,"68, Đường Nguyễn Lâm, 10, Ho Chi Minh City",Phố đi bộ đêm Kỳ đài Quang Trung,Amenity;Park
way/933080238,Trường Trung học cơ sở Giồng Ông Tố,school,10.7881652,106.7572975,Đường Nguyễn Duy Trinh,"256B, Đường Nguyễn Duy Trinh",,Amenity;School
way/943238244,Trường Trung học cơ sở Đoàn Thị Điểm,school,10.7877195,106.6750679,Hẻm 413 Lê Văn Sỹ,"413/86, Hẻm 413 Lê Văn Sỹ",,Amenity;School
way/946871159,Diamond Island Green area,park,10.7793191,106.7468,,,Diamond Island,Amenity;Park
way/961031435,Trường Quốc tế Việt Úc (VAS) - Cơ sở Sunrise,school,10.7385216,106.6975197,Đường Số 3,,,Amenity;School
way/961031437,Công viên Ven sông,park,10.7379427,106.6980828,Đường Số 3,,,Amenity;Park
way/961031448,Co.opmart Huỳnh Tấn Phát,supermarket,10.7121896,106.7363046,Huỳnh Tấn Phát,"1362, Huỳnh Tấn Phát, Quận 7, Phường Phú Mỹ",,Amenity;Supermarket
