age_group,area,bedrooms,budget_group,id,income,intent,label,name,price,ptype,segment,text
,337.9,6,luxury,Listing:45157943,,,Listing,45157943,23.04,Căn hộ,,
,33.7,2,affordable,Listing:44905609,,,Listing,44905609,1.74,Nhà phố,,
,36.1,3,affordable,Listing:44978120,,,Listing,44978120,1.87,Biệt thự,,
,279.9,6,luxury,Listing:45110126,,,Listing,45110126,21.6,Căn hộ,,
,20.0,2,affordable,Listing:45194196,,,Listing,45194196,1.82,Căn hộ,,
,96.4,3,mid_range,Listing:43102591,,,Listing,43102591,6.22,Căn hộ,,
,108.8,2,affordable,Listing:45019799,,,Listing,45019799,2.44,Nhà phố,,
,338.5,6,luxury,Listing:45073914,,,Listing,45073914,26.51,Căn hộ,,
,82.1,2,mid_range,Listing:44867479,,,Listing,44867479,3.09,Biệt thự,,
,69.7,5,mid_range,Listing:44779145,,,Listing,44779145,6.13,Căn hộ,,
,64.4,4,affordable,Listing:45150817,,,Listing,45150817,2.29,Căn hộ,,
,75.7,2,mid_range,Listing:44934807,,,Listing,44934807,4.3,Căn hộ,,
,94.9,4,mid_range,Listing:45143748,,,Listing,45143748,4.97,Nhà phố,,
,245.1,6,luxury,Listing:45205124,,,Listing,45205124,18.99,Nhà phố,,
,77.2,4,mid_range,Listing:45021271,,,Listing,45021271,4.78,Căn hộ,,
,41.2,3,affordable,Listing:44766282,,,Listing,44766282,2.26,Căn hộ,,
,37.9,4,affordable,Listing:45207948,,,Listing,45207948,1.78,Căn hộ,,
,157.0,4,mid_range,Listing:44858898,,,Listing,44858898,7.11,Nhà phố,,
,240.4,6,luxury,Listing:45050974,,,Listing,45050974,17.71,Căn hộ,,
,47.9,2,affordable,Listing:44886440,,,Listing,44886440,2.85,Căn hộ,,
,337.1,6,luxury,Listing:45200842,,,Listing,45200842,26.37,Căn hộ,,
,75.5,3,mid_range,Listing:45209564,,,Listing,45209564,4.28,Căn hộ,,
,80.7,2,affordable,Listing:44372189,,,Listing,44372189,2.11,Căn hộ,,
,332.0,6,luxury,Listing:44932665,,,Listing,44932665,24.65,Nhà phố,,
,74.6,1,affordable,Listing:45181110,,,Listing,45181110,1.22,Căn hộ,,
,67.8,3,mid_range,Listing:44932544,,,Listing,44932544,4.02,Nhà phố,,
,130.0,3,mid_range,Listing:44986783,,,Listing,44986783,7.21,Căn hộ,,
,60.9,0,affordable,Listing:44925166,,,Listing,44925166,1.22,Nhà phố,,
,55.4,3,affordable,Listing:45197397,,,Listing,45197397,1.78,Biệt thự,,
,70.6,2,affordable,Listing:45213268,,,Listing,45213268,2.43,Căn hộ,,
,78.9,3,mid_range,Listing:44611580,,,Listing,44611580,3.08,Căn hộ,,
,73.9,3,affordable,Listing:45161234,,,Listing,45161234,2.22,Căn hộ,,
,110.8,3,mid_range,Listing:45200648,,,Listing,45200648,5.92,Căn hộ,,
,75.9,2,mid_range,Listing:45213326,,,Listing,45213326,4.7,Nhà phố,,
,89.5,3,mid_range,Listing:43531387,,,Listing,43531387,3.88,Nhà phố,,
,40.0,1,affordable,Listing:45094868,,,Listing,45094868,1.63,Nhà phố,,
,80.3,1,affordable,Listing:44315206,,,Listing,44315206,2.37,Đất nền,,
,54.6,1,affordable,Listing:43989783,,,Listing,43989783,2.86,Căn hộ,,
,184.2,6,luxury,Listing:45201231,,,Listing,45201231,12.38,Nhà phố,,
,84.0,1,affordable,Listing:45189941,,,Listing,45189941,1.33,Nhà phố,,
,282.6,6,luxury,Listing:43377676,,,Listing,43377676,21.43,Biệt thự,,
,71.7,0,affordable,Listing:44936092,,,Listing,44936092,1.84,Nhà phố,,
,108.2,4,mid_range,Listing:45161667,,,Listing,45161667,6.73,Căn hộ,,
,75.6,2,affordable,Listing:44242606,,,Listing,44242606,1.87,Căn hộ,,
,350.1,6,luxury,Listing:44222729,,,Listing,44222729,25.42,Căn hộ,,
,73.8,3,mid_range,Listing:45211234,,,Listing,45211234,5.76,Căn hộ,,
,65.6,2,affordable,Listing:45080258,,,Listing,45080258,2.6,Căn hộ,,
,40.5,1,affordable,Listing:45172741,,,Listing,45172741,1.89,Căn hộ,,
,43.7,0,affordable,Listing:45211836,,,Listing,45211836,1.61,Căn hộ,,
,71.5,1,mid_range,Listing:45206999,,,Listing,45206999,3.45,Nhà phố,,
,65.1,2,affordable,Listing:44907827,,,Listing,44907827,2.85,Nhà phố,,
,30.1,2,affordable,Listing:44665507,,,Listing,44665507,1.87,Căn hộ,,
,30.9,3,affordable,Listing:44907090,,,Listing,44907090,2.05,Nhà phố,,
,129.9,4,mid_range,Listing:44896332,,,Listing,44896332,7.65,Biệt thự,,
,69.1,3,affordable,Listing:44307723,,,Listing,44307723,2.53,Căn hộ,,
,61.7,2,affordable,Listing:45122141,,,Listing,45122141,3.0,Biệt thự,,
,65.0,3,affordable,Listing:45211431,,,Listing,45211431,2.8,Căn hộ,,
,67.4,2,affordable,Listing:44654114,,,Listing,44654114,2.02,Nhà phố,,
,41.7,2,affordable,Listing:45209086,,,Listing,45209086,1.98,Biệt thự,,
,71.0,1,affordable,Listing:45147698,,,Listing,45147698,1.63,Biệt thự,,
,139.9,6,mid_range,Listing:44524721,,,Listing,44524721,6.05,Căn hộ,,
,48.9,1,affordable,Listing:45211771,,,Listing,45211771,2.22,Căn hộ,,
,116.7,3,mid_range,Listing:45213303,,,Listing,45213303,6.09,Căn hộ,,
,66.9,2,affordable,Listing:45209973,,,Listing,45209973,1.91,Căn hộ,,
,38.7,2,affordable,Listing:45200898,,,Listing,45200898,2.98,Căn hộ,,
,122.6,6,mid_range,Listing:45153903,,,Listing,45153903,7.44,Nhà phố,,
,78.1,1,affordable,Listing:45209835,,,Listing,45209835,1.99,Nhà phố,,
,95.1,2,affordable,Listing:44548644,,,Listing,44548644,2.44,Căn hộ,,
,274.7,6,luxury,Listing:45205900,,,Listing,45205900,20.89,Căn hộ,,
,39.7,2,affordable,Listing:45061303,,,Listing,45061303,2.32,Biệt thự,,
,72.8,1,affordable,Listing:45180105,,,Listing,45180105,1.82,Nhà phố,,
,380.0,6,luxury,Listing:45175886,,,Listing,45175886,27.22,Căn hộ,,
,106.1,3,mid_range,Listing:45175429,,,Listing,45175429,4.97,Căn hộ,,
,78.2,2,affordable,Listing:44637565,,,Listing,44637565,1.39,Căn hộ,,
,98.4,4,mid_range,Listing:45211536,,,Listing,45211536,6.25,Nhà phố,,
,46.6,2,affordable,Listing:45212454,,,Listing,45212454,1.39,Nhà phố,,
,93.1,3,mid_range,Listing:45021898,,,Listing,45021898,4.41,Nhà phố,,
,66.7,3,affordable,Listing:45207627,,,Listing,45207627,2.29,Nhà phố,,
,96.3,4,mid_range,Listing:44431816,,,Listing,44431816,6.19,Căn hộ,,
,46.5,3,affordable,Listing:45212565,,,Listing,45212565,1.25,Nhà phố,,
,56.8,1,affordable,Listing:45101382,,,Listing,45101382,1.25,Căn hộ,,
,48.8,3,affordable,Listing:44973643,,,Listing,44973643,2.02,Căn hộ,,
,82.1,3,mid_range,Listing:44926521,,,Listing,44926521,3.27,Căn hộ,,
,85.8,2,affordable,Listing:45207570,,,Listing,45207570,2.29,Căn hộ,,
,64.6,2,affordable,Listing:45212198,,,Listing,45212198,2.25,Căn hộ,,
,140.5,4,mid_range,Listing:44909092,,,Listing,44909092,7.39,Nhà phố,,
,53.9,1,affordable,Listing:45160970,,,Listing,45160970,2.2,Căn hộ,,
,63.9,2,affordable,Listing:44392855,,,Listing,44392855,1.67,Căn hộ,,
,83.0,2,affordable,Listing:45080935,,,Listing,45080935,2.68,Đất nền,,
,47.3,0,affordable,Listing:45204210,,,Listing,45204210,1.6,Nhà phố,,
,77.5,3,affordable,Listing:45086734,,,Listing,45086734,2.22,Căn hộ,,
,249.2,6,luxury,Listing:45179980,,,Listing,45179980,15.65,Căn hộ,,
,64.1,2,mid_range,Listing:45211549,,,Listing,45211549,3.31,Biệt thự,,
,87.4,3,mid_range,Listing:45016430,,,Listing,45016430,4.57,Căn hộ,,
,47.5,4,affordable,Listing:43691212,,,Listing,43691212,1.85,Đất nền,,
,84.6,2,mid_range,Listing:45211035,,,Listing,45211035,4.59,Nhà phố,,
,71.7,4,affordable,Listing:44506594,,,Listing,44506594,2.84,Đất nền,,
,84.4,4,mid_range,Listing:45210609,,,Listing,45210609,4.27,Căn hộ,,
,32.6,2,affordable,Listing:45019081,,,Listing,45019081,1.66,Căn hộ,,
,54.9,0,affordable,Listing:44945779,,,Listing,44945779,2.9,Đất nền,,
,110.1,6,mid_range,Listing:45041250,,,Listing,45041250,6.12,Nhà phố,,
,60.9,1,affordable,Listing:45025831,,,Listing,45025831,1.93,Căn hộ,,
,65.6,3,affordable,Listing:42234179,,,Listing,42234179,2.47,Căn hộ,,
,70.5,6,mid_range,Listing:43345599,,,Listing,43345599,3.64,Đất nền,,
,301.2,6,luxury,Listing:45205881,,,Listing,45205881,21.15,Nhà phố,,
,52.2,3,affordable,Listing:45207560,,,Listing,45207560,1.31,Biệt thự,,
,73.5,2,affordable,Listing:45202069,,,Listing,45202069,2.73,Biệt thự,,
,72.5,2,affordable,Listing:44972785,,,Listing,44972785,2.26,Căn hộ,,
,62.1,1,affordable,Listing:45209430,,,Listing,45209430,1.37,Đất nền,,
,102.9,2,affordable,Listing:45205298,,,Listing,45205298,2.73,Căn hộ,,
,65.4,4,affordable,Listing:45207388,,,Listing,45207388,2.77,Căn hộ,,
,80.4,3,mid_range,Listing:45205834,,,Listing,45205834,4.66,Căn hộ,,
,108.1,1,mid_range,Listing:45209045,,,Listing,45209045,4.0,Nhà phố,,
,142.1,5,luxury,Listing:45178622,,,Listing,45178622,8.2,Căn hộ,,
,386.7,6,luxury,Listing:45205957,,,Listing,45205957,28.87,Căn hộ,,
,57.1,4,affordable,Listing:45199044,,,Listing,45199044,1.86,Đất nền,,
,58.8,2,affordable,Listing:45043691,,,Listing,45043691,1.43,Biệt thự,,
,110.6,2,mid_range,Listing:45197649,,,Listing,45197649,4.36,Căn hộ,,
,83.0,3,affordable,Listing:44494201,,,Listing,44494201,2.31,Nhà phố,,
,120.5,5,mid_range,Listing:44247860,,,Listing,44247860,6.82,Nhà phố,,
,40.7,0,affordable,Listing:45020850,,,Listing,45020850,1.47,Nhà phố,,
,99.5,3,mid_range,Listing:44644396,,,Listing,44644396,4.55,Nhà phố,,
,64.9,2,affordable,Listing:44234870,,,Listing,44234870,2.03,Căn hộ,,
,87.9,3,mid_range,Listing:44866741,,,Listing,44866741,5.16,Nhà phố,,
,55.6,3,mid_range,Listing:42418438,,,Listing,42418438,4.31,Căn hộ,,
,140.1,6,luxury,Listing:45196395,,,Listing,45196395,10.95,Căn hộ,,
,49.9,3,affordable,Listing:45204741,,,Listing,45204741,1.68,Căn hộ,,
,133.4,6,mid_range,Listing:44432198,,,Listing,44432198,7.02,Căn hộ,,
,82.5,2,mid_range,Listing:45200445,,,Listing,45200445,4.19,Căn hộ,,
,56.1,3,mid_range,Listing:45207129,,,Listing,45207129,3.67,Căn hộ,,
,54.9,0,affordable,Listing:45159337,,,Listing,45159337,2.12,Biệt thự,,
,36.0,2,affordable,Listing:44942764,,,Listing,44942764,2.42,Căn hộ,,
,63.4,3,affordable,Listing:45179386,,,Listing,45179386,2.44,Căn hộ,,
,86.6,3,mid_range,Listing:44962461,,,Listing,44962461,4.19,Biệt thự,,
,49.0,1,affordable,Listing:45179428,,,Listing,45179428,2.24,Nhà phố,,
,305.3,6,luxury,Listing:45209348,,,Listing,45209348,20.57,Căn hộ,,
,89.6,2,affordable,Listing:45205140,,,Listing,45205140,2.8,Nhà phố,,
,118.0,4,mid_range,Listing:45197605,,,Listing,45197605,7.56,Căn hộ,,
,111.7,4,mid_range,Listing:45200941,,,Listing,45200941,4.94,Nhà phố,,
,55.5,3,affordable,Listing:45201401,,,Listing,45201401,1.7,Căn hộ,,
,49.0,1,affordable,Listing:45025943,,,Listing,45025943,2.34,Căn hộ,,
,120.7,6,luxury,Listing:45205934,,,Listing,45205934,8.15,Căn hộ,,
,36.8,3,affordable,Listing:45200912,,,Listing,45200912,1.43,Nhà phố,,
,205.6,6,luxury,Listing:45197820,,,Listing,45197820,15.29,Nhà phố,,
,121.5,6,mid_range,Listing:45207858,,,Listing,45207858,7.28,Nhà phố,,
,65.7,1,affordable,Listing:45200970,,,Listing,45200970,1.51,Căn hộ,,
,54.5,3,affordable,Listing:45199676,,,Listing,45199676,1.84,Đất nền,,
,83.3,5,mid_range,Listing:44107340,,,Listing,44107340,4.16,Căn hộ,,
,124.1,5,mid_range,Listing:44999155,,,Listing,44999155,7.61,Căn hộ,,
,90.4,6,mid_range,Listing:45197229,,,Listing,45197229,7.99,Nhà phố,,
,24.1,2,affordable,Listing:45203351,,,Listing,45203351,1.59,Nhà phố,,
,64.1,2,affordable,Listing:45204306,,,Listing,45204306,1.94,Căn hộ,,
,81.8,2,mid_range,Listing:45200887,,,Listing,45200887,3.17,Nhà phố,,
,60.4,1,affordable,Listing:45025394,,,Listing,45025394,1.83,Căn hộ,,
,131.6,4,mid_range,Listing:45188564,,,Listing,45188564,7.41,Căn hộ,,
,44.1,1,affordable,Listing:45201686,,,Listing,45201686,2.08,Căn hộ,,
,52.2,2,affordable,Listing:45191977,,,Listing,45191977,2.39,Căn hộ,,
,93.1,2,mid_range,Listing:45203340,,,Listing,45203340,4.47,Căn hộ,,
,126.7,5,mid_range,Listing:44942519,,,Listing,44942519,7.24,Căn hộ,,
,56.6,4,affordable,Listing:44872082,,,Listing,44872082,2.42,Biệt thự,,
,40.4,1,affordable,Listing:45203396,,,Listing,45203396,2.71,Nhà phố,,
,123.1,4,mid_range,Listing:45037137,,,Listing,45037137,7.57,Căn hộ,,
,98.4,5,mid_range,Listing:45203198,,,Listing,45203198,5.61,Căn hộ,,
,77.5,2,affordable,Listing:45201332,,,Listing,45201332,2.04,Căn hộ,,
,82.1,2,mid_range,Listing:45012028,,,Listing,45012028,3.78,Nhà phố,,
,31.3,0,affordable,Listing:45200102,,,Listing,45200102,2.4,Đất nền,,
,28.2,0,affordable,Listing:45204282,,,Listing,45204282,1.22,Căn hộ,,
,307.7,6,luxury,Listing:45194838,,,Listing,45194838,21.05,Nhà phố,,
,162.3,5,mid_range,Listing:44871770,,,Listing,44871770,7.56,Đất nền,,
,116.6,6,mid_range,Listing:45197452,,,Listing,45197452,5.74,Căn hộ,,
,83.4,3,affordable,Listing:45200834,,,Listing,45200834,1.77,Nhà phố,,
,64.4,1,affordable,Listing:45203152,,,Listing,45203152,1.82,Căn hộ,,
,96.2,5,mid_range,Listing:45191353,,,Listing,45191353,6.15,Căn hộ,,
,119.2,2,mid_range,Listing:44991295,,,Listing,44991295,4.77,Nhà phố,,
,71.5,2,affordable,Listing:44950030,,,Listing,44950030,2.7,Đất nền,,
,54.5,1,affordable,Listing:45147655,,,Listing,45147655,2.51,Nhà phố,,
,347.2,6,luxury,Listing:44598029,,,Listing,44598029,26.8,Căn hộ,,
,53.6,2,affordable,Listing:45203517,,,Listing,45203517,1.61,Căn hộ,,
,343.2,6,luxury,Listing:45000100,,,Listing,45000100,24.72,Căn hộ,,
,43.9,2,affordable,Listing:45197594,,,Listing,45197594,1.74,Căn hộ,,
,371.9,6,luxury,Listing:44601914,,,Listing,44601914,29.64,Căn hộ,,
,113.0,5,mid_range,Listing:45188438,,,Listing,45188438,6.9,Căn hộ,,
,25.3,2,affordable,Listing:45146196,,,Listing,45146196,2.03,Căn hộ,,
,50.3,2,affordable,Listing:43925266,,,Listing,43925266,1.27,Căn hộ,,
,110.0,4,mid_range,Listing:44198865,,,Listing,44198865,7.48,Biệt thự,,
,306.1,6,luxury,Listing:44219885,,,Listing,44219885,25.35,Biệt thự,,
,73.7,2,mid_range,Listing:43827731,,,Listing,43827731,3.29,Căn hộ,,
,93.1,1,mid_range,Listing:44881605,,,Listing,44881605,4.58,Biệt thự,,
,104.4,5,mid_range,Listing:40799444,,,Listing,40799444,4.39,Căn hộ,,
,88.2,2,affordable,Listing:44970677,,,Listing,44970677,2.2,Nhà phố,,
,72.1,4,mid_range,Listing:44889916,,,Listing,44889916,3.3,Nhà phố,,
,36.2,2,affordable,Listing:44864665,,,Listing,44864665,1.65,Nhà phố,,
,55.1,1,affordable,Listing:45198077,,,Listing,45198077,1.99,Căn hộ,,
,128.0,3,mid_range,Listing:45204682,,,Listing,45204682,6.67,Biệt thự,,
,41.8,2,affordable,Listing:44994985,,,Listing,44994985,1.28,Căn hộ,,
,20.0,2,affordable,Listing:44925710,,,Listing,44925710,1.25,Nhà phố,,
,83.0,3,mid_range,Listing:44632687,,,Listing,44632687,4.42,Biệt thự,,
,70.1,1,affordable,Listing:45156404,,,Listing,45156404,1.34,Nhà phố,,
,58.9,0,affordable,Listing:45200939,,,Listing,45200939,2.24,Căn hộ,,
,56.0,2,affordable,Listing:44995126,,,Listing,44995126,2.89,Căn hộ,,
,55.5,2,affordable,Listing:43847525,,,Listing,43847525,1.68,Căn hộ,,
,59.3,4,affordable,Listing:45206256,,,Listing,45206256,2.78,Nhà phố,,
,114.5,4,mid_range,Listing:45203024,,,Listing,45203024,6.04,Căn hộ,,
,56.0,3,affordable,Listing:44904377,,,Listing,44904377,1.81,Căn hộ,,
,252.0,6,luxury,Listing:43550205,,,Listing,43550205,17.66,Căn hộ,,
,108.6,4,mid_range,Listing:44743191,,,Listing,44743191,5.42,Căn hộ,,
,100.7,3,mid_range,Listing:44977592,,,Listing,44977592,6.01,Nhà phố,,
,142.0,5,mid_range,Listing:43158878,,,Listing,43158878,7.68,Nhà phố,,
,39.8,2,affordable,Listing:44823332,,,Listing,44823332,1.68,Nhà phố,,
,58.6,2,affordable,Listing:45066544,,,Listing,45066544,1.6,Căn hộ,,
,60.2,2,affordable,Listing:45138082,,,Listing,45138082,1.84,Biệt thự,,
,111.3,6,mid_range,Listing:44106841,,,Listing,44106841,7.04,Căn hộ,,
,130.8,5,mid_range,Listing:45159419,,,Listing,45159419,7.59,Căn hộ,,
,133.8,4,mid_range,Listing:44694701,,,Listing,44694701,7.19,Nhà phố,,
,55.4,3,affordable,Listing:44907913,,,Listing,44907913,1.95,Căn hộ,,
,55.9,4,affordable,Listing:45093795,,,Listing,45093795,2.35,Căn hộ,,
,63.9,4,affordable,Listing:45085394,,,Listing,45085394,1.84,Biệt thự,,
,54.6,4,affordable,Listing:45118395,,,Listing,45118395,1.23,Căn hộ,,
,118.0,2,mid_range,Listing:44455775,,,Listing,44455775,5.63,Biệt thự,,
,76.3,3,affordable,Listing:45188014,,,Listing,45188014,2.66,Căn hộ,,
,114.3,4,mid_range,Listing:45179449,,,Listing,45179449,6.95,Biệt thự,,
,40.8,2,affordable,Listing:44957948,,,Listing,44957948,1.94,Căn hộ,,
,129.6,4,mid_range,Listing:45011206,,,Listing,45011206,6.95,Căn hộ,,
,104.6,4,mid_range,Listing:44695109,,,Listing,44695109,6.38,Căn hộ,,
,164.6,6,luxury,Listing:45029669,,,Listing,45029669,13.8,Căn hộ,,
,124.0,6,mid_range,Listing:44856748,,,Listing,44856748,7.22,Đất nền,,
,104.5,3,affordable,Listing:42742297,,,Listing,42742297,2.84,Đất nền,,
,46.8,1,affordable,Listing:44807468,,,Listing,44807468,1.29,Căn hộ,,
,82.1,1,affordable,Listing:45029240,,,Listing,45029240,1.91,Căn hộ,,
,21.0,0,affordable,Listing:45140831,,,Listing,45140831,1.29,Nhà phố,,
,60.1,3,affordable,Listing:44927947,,,Listing,44927947,2.47,Nhà phố,,
,85.4,2,affordable,Listing:45065182,,,Listing,45065182,2.34,Căn hộ,,
,39.9,2,affordable,Listing:44702970,,,Listing,44702970,1.35,Căn hộ,,
,54.7,1,affordable,Listing:44532561,,,Listing,44532561,1.72,Nhà phố,,
,64.8,3,affordable,Listing:45117695,,,Listing,45117695,2.41,Nhà phố,,
,67.4,3,affordable,Listing:44646251,,,Listing,44646251,2.51,Biệt thự,,
,54.1,0,affordable,Listing:44209474,,,Listing,44209474,1.64,Căn hộ,,
,61.5,4,affordable,Listing:39547835,,,Listing,39547835,1.52,Biệt thự,,
,56.6,3,affordable,Listing:44760660,,,Listing,44760660,2.71,Căn hộ,,
,81.5,2,affordable,Listing:44110260,,,Listing,44110260,1.95,Căn hộ,,
,75.1,2,affordable,Listing:44330887,,,Listing,44330887,1.85,Biệt thự,,
,67.4,3,affordable,Listing:45145693,,,Listing,45145693,1.46,Căn hộ,,
,26.5,2,affordable,Listing:45103011,,,Listing,45103011,1.21,Căn hộ,,
,401.8,6,luxury,Listing:44784446,,,Listing,44784446,29.69,Nhà phố,,
,65.3,3,affordable,Listing:44994501,,,Listing,44994501,2.2,Căn hộ,,
,88.4,3,mid_range,Listing:40194916,,,Listing,40194916,5.3,Căn hộ,,
,75.3,1,affordable,Listing:44921476,,,Listing,44921476,2.21,Căn hộ,,
,67.2,3,mid_range,Listing:45136396,,,Listing,45136396,3.13,Nhà phố,,
,79.9,3,affordable,Listing:44518664,,,Listing,44518664,2.48,Biệt thự,,
,68.9,3,affordable,Listing:45115035,,,Listing,45115035,2.2,Đất nền,,
,82.2,3,mid_range,Listing:44998978,,,Listing,44998978,4.87,Căn hộ,,
,38.9,2,affordable,Listing:44256277,,,Listing,44256277,1.96,Căn hộ,,
,97.4,3,affordable,Listing:44775602,,,Listing,44775602,2.39,Nhà phố,,
,76.9,1,affordable,Listing:44767653,,,Listing,44767653,2.19,Căn hộ,,
,46.9,3,affordable,Listing:44694604,,,Listing,44694604,1.29,Căn hộ,,
,49.8,2,affordable,Listing:45115514,,,Listing,45115514,2.17,Căn hộ,,
,54.6,0,affordable,Listing:44779505,,,Listing,44779505,1.9,Căn hộ,,
,70.4,1,affordable,Listing:44489969,,,Listing,44489969,1.59,Đất nền,,
,50.6,1,affordable,Listing:45113570,,,Listing,45113570,2.04,Nhà phố,,
,33.8,1,affordable,Listing:44102522,,,Listing,44102522,1.63,Nhà phố,,
,120.7,4,mid_range,Listing:44960320,,,Listing,44960320,6.32,Đất nền,,
,31.5,1,affordable,Listing:45019731,,,Listing,45019731,1.4,Nhà phố,,
,53.3,2,affordable,Listing:44973308,,,Listing,44973308,1.49,Đất nền,,
,87.8,3,mid_range,Listing:45073001,,,Listing,45073001,5.46,Căn hộ,,
,64.5,0,affordable,Listing:44979748,,,Listing,44979748,1.86,Căn hộ,,
,66.1,3,affordable,Listing:44778893,,,Listing,44778893,2.24,Căn hộ,,
,52.1,2,affordable,Listing:44992923,,,Listing,44992923,1.67,Căn hộ,,
,45.5,3,affordable,Listing:44050057,,,Listing,44050057,2.79,Căn hộ,,
,28.3,1,affordable,Listing:44951818,,,Listing,44951818,1.32,Căn hộ,,
,50.3,1,affordable,Listing:44821275,,,Listing,44821275,2.21,Nhà phố,,
,56.6,1,affordable,Listing:44866587,,,Listing,44866587,1.66,Đất nền,,
,92.8,4,mid_range,Listing:44014133,,,Listing,44014133,5.65,Nhà phố,,
,101.4,3,mid_range,Listing:44243862,,,Listing,44243862,5.57,Căn hộ,,
,132.0,5,mid_range,Listing:43866971,,,Listing,43866971,7.45,Nhà phố,,
,68.7,0,affordable,Listing:45046256,,,Listing,45046256,1.36,Căn hộ,,
,105.2,4,mid_range,Listing:45182464,,,Listing,45182464,3.35,Đất nền,,
,61.6,3,mid_range,Listing:45096436,,,Listing,45096436,4.65,Nhà phố,,
,94.0,1,mid_range,Listing:44419144,,,Listing,44419144,4.68,Căn hộ,,
,66.3,2,affordable,Listing:45112027,,,Listing,45112027,1.77,Đất nền,,
,67.2,3,affordable,Listing:44845891,,,Listing,44845891,2.12,Căn hộ,,
,53.4,2,mid_range,Listing:44857952,,,Listing,44857952,3.12,Nhà phố,,
,106.5,4,mid_range,Listing:44281973,,,Listing,44281973,5.29,Nhà phố,,
,84.2,4,mid_range,Listing:45074461,,,Listing,45074461,5.27,Nhà phố,,
,55.8,2,affordable,Listing:45077279,,,Listing,45077279,1.24,Nhà phố,,
